addressLine1,city,zipCode,latitude,longitude,propertyType,bedrooms,bathrooms,squareFootage,lotSize,yearBuilt,ownerOccupied,latest_assessment_value,has_cooling,has_garage,has_pool,unit_count,floor_count,exterior_type,roof_type,latest_property_tax,target_price,property_age,price_per_sqft,lot_to_building_ratio,bed_bath_ratio
1060 Brickell Ave,Miami,33131,25.763105,-80.192214,Condo,2.0,2.5,1867.0,7500.0,2008.0,False,724185.0,False,False,False,1,1.0,Concrete Block,Other,12939.0,724185.0,17.0,387.88698446705945,4.017139796464917,0.8
2801 Sw 81st Ave,Miami,33155,25.744054,-80.326289,Single Family,3.0,1.0,1874.0,11606.0,1950.0,False,559562.0,False,False,False,1,1.0,Concrete Block,Other,8894.0,559562.0,75.0,298.5923159018143,6.193169690501601,3.0
2786 Sw 33rd Ave,Miami,33133,25.739411,-80.248129,Single Family,4.0,2.0,1298.0,6250.0,1949.0,False,545246.0,False,True,False,1,1.0,Concrete Block,Other,9816.0,545246.0,76.0,420.0662557781202,4.815100154083205,2.0
13514 Ne 23rd Pl,Miami,33181,25.900702,-80.153747,Condo,3.0,2.0,1640.0,2805.0,1972.0,False,222150.0,False,False,False,1,2.0,Concrete Block,Other,5108.0,222150.0,53.0,135.45731707317074,1.7103658536585367,1.5
13512 Ne 23rd Pl,Miami,33181,25.90064,-80.153755,Condo,3.0,2.0,1640.0,2200.0,1972.0,True,98064.0,False,False,False,1,2.0,Concrete Block,Other,1284.0,98064.0,53.0,59.795121951219514,1.3414634146341464,1.5
2374 Ne 136th St,Miami,33181,25.901392,-80.153404,Manufactured,3.0,2.0,120.0,1385.0,1954.0,False,23605.0,False,False,False,1,1.0,Concrete Block,Other,527.0,23605.0,71.0,196.70833333333334,11.541666666666666,1.5
13502 Ne 22nd Ct,Miami,33181,25.900262,-80.155128,Condo,3.0,2.0,1640.0,2850.0,1970.0,True,99499.0,False,False,False,1,2.0,Concrete Block,Other,1317.0,99499.0,55.0,60.670121951219514,1.7378048780487805,1.5
13504 Ne 20th Ct,Miami,33181,25.900314,-80.156791,Condo,3.0,3.0,1640.0,2220.0,1969.0,True,172192.0,False,False,False,1,2.0,Concrete Block,Other,2988.0,172192.0,56.0,104.99512195121952,1.353658536585366,1.0
13503 Ne 23rd Ct,Miami,33181,25.900401,-80.154088,Condo,3.0,2.0,1640.0,2280.0,1971.0,True,196727.0,False,False,False,1,2.0,Concrete Block,Other,3552.0,196727.0,54.0,119.95548780487805,1.3902439024390243,1.5
13504 Ne 23rd Ct,Miami,33181,25.90039,-80.154507,Condo,3.0,2.0,1640.0,2280.0,1970.0,True,205644.0,False,False,False,1,2.0,Concrete Block,Other,3757.0,205644.0,55.0,125.39268292682927,1.3902439024390243,1.5
13506 Ne 23rd Ct,Miami,33181,25.900433,-80.154509,Condo,3.0,2.0,1640.0,2280.0,1970.0,True,139820.0,False,False,False,1,2.0,Concrete Block,Other,2244.0,139820.0,55.0,85.2560975609756,1.3902439024390243,1.5
13503 Ne 22nd Ct,Miami,33181,25.900368,-80.154856,Condo,3.0,2.0,1640.0,2280.0,1970.0,True,206102.0,False,False,False,1,2.0,Concrete Block,Other,3768.0,206102.0,55.0,125.6719512195122,1.3902439024390243,1.5
13502 Ne 23rd Ct,Miami,33181,25.900337,-80.15451,Condo,3.0,2.0,1640.0,2905.0,1970.0,True,221904.0,False,False,False,1,2.0,Concrete Block,Other,5102.0,221904.0,55.0,135.30731707317074,1.771341463414634,1.5
13504 Ne 22nd Ct,Miami,33181,25.900361,-80.155247,Condo,3.0,2.0,1640.0,2280.0,1970.0,True,111175.0,False,False,False,1,2.0,Concrete Block,Other,1585.0,111175.0,55.0,67.78963414634147,1.3902439024390243,1.5
13501 Ne 20th Ct,Miami,33181,25.900262,-80.156357,Condo,3.0,3.0,1640.0,2850.0,1969.0,False,228514.0,False,False,False,1,2.0,Concrete Block,Other,5254.0,228514.0,56.0,139.3378048780488,1.7378048780487805,1.0
13501 Ne 22nd Ct,Miami,33181,25.900325,-80.154832,Condo,3.0,2.0,1640.0,2850.0,1970.0,True,113271.0,False,False,False,1,2.0,Concrete Block,Other,1633.0,113271.0,55.0,69.06768292682926,1.7378048780487805,1.5
13507 Ne 23rd Ct,Miami,33181,25.900502,-80.154093,Condo,3.0,2.0,1640.0,2280.0,1971.0,True,99401.0,False,False,False,1,2.0,Concrete Block,Other,1315.0,99401.0,54.0,60.610365853658536,1.3902439024390243,1.5
13502 Ne 20th Ct,Miami,33181,25.900267,-80.156795,Condo,3.0,3.0,1640.0,2850.0,1969.0,True,98064.0,False,False,False,1,2.0,Concrete Block,Other,1284.0,98064.0,56.0,59.795121951219514,1.7378048780487805,1.0
13506 Ne 22nd Ct,Miami,33181,25.900426,-80.155256,Condo,3.0,2.0,1640.0,2280.0,1970.0,True,228342.0,False,False,False,1,2.0,Concrete Block,Other,4279.0,228342.0,55.0,139.23292682926828,1.3902439024390243,1.5
13507 Ne 21st Ct,Miami,33181,25.900461,-80.155627,Condo,3.0,3.0,1640.0,2280.0,1970.0,True,98064.0,False,False,False,1,2.0,Concrete Block,Other,1284.0,98064.0,55.0,59.795121951219514,1.3902439024390243,1.0
13503 Ne 20th Ct,Miami,33181,25.900333,-80.156377,Condo,3.0,3.0,1640.0,2280.0,1969.0,False,99401.0,False,False,False,1,2.0,Concrete Block,Other,1315.0,99401.0,56.0,60.610365853658536,1.3902439024390243,1.0
13504 Ne 21st Ct,Miami,33181,25.900345,-80.156026,Condo,3.0,3.0,1640.0,2280.0,1970.0,True,197558.0,False,False,False,1,2.0,Concrete Block,Other,3572.0,197558.0,55.0,120.46219512195123,1.3902439024390243,1.0
13502 Ne 21st Ct,Miami,33181,25.900285,-80.156031,Condo,3.0,3.0,1640.0,2850.0,1970.0,True,98064.0,False,False,False,1,2.0,Concrete Block,Other,1284.0,98064.0,55.0,59.795121951219514,1.7378048780487805,1.0
13506 Ne 20th Ct,Miami,33181,25.900333,-80.156784,Condo,3.0,3.0,1640.0,2280.0,1969.0,False,220000.0,False,False,False,1,2.0,Concrete Block,Other,4293.0,220000.0,56.0,134.14634146341464,1.3902439024390243,1.0
13503 Ne 21st Ct,Miami,33181,25.900365,-80.155614,Single Family,3.0,2.5,1640.0,2280.0,1970.0,True,98064.0,False,False,False,1,2.0,Concrete Block,Other,1284.0,98064.0,55.0,59.795121951219514,1.3902439024390243,1.2
13507 Ne 20th Ct,Miami,33181,25.900433,-80.156383,Condo,3.0,3.0,1640.0,2280.0,1969.0,True,102912.0,False,False,False,1,2.0,Concrete Block,Other,1395.0,102912.0,56.0,62.75121951219512,1.3902439024390243,1.0
13501 Ne 21st Ct,Miami,33181,25.900298,-80.155611,Condo,3.0,3.0,1640.0,2850.0,1970.0,True,220000.0,False,False,False,1,2.0,Concrete Block,Other,5058.0,220000.0,55.0,134.14634146341464,1.7378048780487805,1.0
13505 Ne 21st Ct,Miami,33181,25.900408,-80.155614,Condo,3.0,3.0,1640.0,2280.0,1970.0,True,221050.0,False,False,False,1,2.0,Concrete Block,Other,4112.0,221050.0,55.0,134.78658536585365,1.3902439024390243,1.0
13505 Ne 23rd Ct,Miami,33181,25.900461,-80.15409,Condo,3.0,2.0,1640.0,2280.0,1971.0,False,220872.0,False,False,False,1,2.0,Concrete Block,Other,5079.0,220872.0,54.0,134.6780487804878,1.3902439024390243,1.5
13507 Ne 22nd Ct,Miami,33181,25.900491,-80.154841,Condo,3.0,2.0,1640.0,2280.0,1970.0,True,172192.0,False,False,False,1,2.0,Concrete Block,Other,2988.0,172192.0,55.0,104.99512195121952,1.3902439024390243,1.5
13505 Ne 22nd Ct,Miami,33181,25.900439,-80.154857,Condo,3.0,2.0,1640.0,2280.0,1970.0,True,220000.0,False,False,False,1,2.0,Concrete Block,Other,4088.0,220000.0,55.0,134.14634146341464,1.3902439024390243,1.5
13506 Ne 21st Ct,Miami,33181,25.900399,-80.156028,Condo,3.0,3.0,1640.0,2280.0,1970.0,True,115618.0,False,False,False,1,2.0,Concrete Block,Other,1687.0,115618.0,55.0,70.49878048780488,1.3902439024390243,1.0
13512 Ne 21st Ct,Miami,33181,25.900556,-80.156049,Condo,3.0,3.0,1640.0,2280.0,1970.0,True,169110.0,False,False,False,1,2.0,Concrete Block,Other,2917.0,169110.0,55.0,103.11585365853658,1.3902439024390243,1.0
13512 Ne 20th Ct,Miami,33181,25.900533,-80.15681,Condo,3.0,3.0,1640.0,2280.0,1969.0,True,220000.0,False,False,False,1,2.0,Concrete Block,Other,5058.0,220000.0,56.0,134.14634146341464,1.3902439024390243,1.0
13514 Ne 23rd Ct,Miami,33181,25.900663,-80.154513,Condo,3.0,2.0,1640.0,2905.0,1970.0,True,170356.0,False,False,False,1,2.0,Concrete Block,Other,2935.0,170356.0,55.0,103.87560975609756,1.771341463414634,1.5
13511 Ne 20th Ct,Miami,33181,25.900562,-80.156376,Condo,3.0,3.0,1640.0,2280.0,1969.0,False,220000.0,False,False,False,1,2.0,Concrete Block,Other,5058.0,220000.0,56.0,134.14634146341464,1.3902439024390243,1.0
13511 Ne 21st Ct,Miami,33181,25.900571,-80.155632,Condo,3.0,3.0,1640.0,2280.0,1970.0,True,220000.0,False,False,False,1,2.0,Concrete Block,Other,4088.0,220000.0,55.0,134.14634146341464,1.3902439024390243,1.0
13510 Ne 20th Ct,Miami,33181,25.900488,-80.156807,Condo,3.0,3.0,1640.0,2280.0,1969.0,True,221600.0,False,False,False,1,2.0,Concrete Block,Other,4354.0,221600.0,56.0,135.1219512195122,1.3902439024390243,1.0
13514 Ne 20th Ct,Miami,33181,25.900598,-80.156793,Condo,3.0,3.0,1640.0,2905.0,1969.0,True,220000.0,False,False,False,1,2.0,Concrete Block,Other,5058.0,220000.0,56.0,134.14634146341464,1.771341463414634,1.0
13509 Ne 21st Ct,Miami,33181,25.900527,-80.155629,Condo,3.0,3.0,1640.0,2280.0,1970.0,True,98064.0,False,False,False,1,2.0,Concrete Block,Other,1284.0,98064.0,55.0,59.795121951219514,1.3902439024390243,1.0
13508 Ne 22nd Ct,Miami,33181,25.900469,-80.155258,Condo,3.0,2.0,1640.0,2280.0,1970.0,True,98064.0,False,False,False,1,2.0,Concrete Block,Other,1272.0,98064.0,55.0,59.795121951219514,1.3902439024390243,1.5
13515 Ne 20th Ct,Miami,33181,25.900459,-80.156627,Condo,3.0,3.0,1640.0,2905.0,1969.0,True,172192.0,False,False,False,1,2.0,Concrete Block,Other,2988.0,172192.0,56.0,104.99512195121952,1.771341463414634,1.0
13508 Ne 23rd Ct,Miami,33181,25.900502,-80.154512,Condo,3.0,2.0,1640.0,2280.0,1970.0,False,98064.0,False,False,False,1,2.0,Concrete Block,Other,1284.0,98064.0,55.0,59.795121951219514,1.3902439024390243,1.5
13510 Ne 22nd Ct,Miami,33181,25.900539,-80.15526,Condo,3.0,2.0,1640.0,2280.0,1970.0,True,221200.0,False,False,False,1,2.0,Concrete Block,Other,4115.0,221200.0,55.0,134.8780487804878,1.3902439024390243,1.5
13512 Ne 22nd Ct,Miami,33181,25.900593,-80.155262,Condo,3.0,2.0,1640.0,2280.0,1970.0,True,220000.0,False,False,False,1,2.0,Concrete Block,Other,5058.0,220000.0,55.0,134.14634146341464,1.3902439024390243,1.5
13514 Ne 22nd Ct,Miami,33181,25.900659,-80.155257,Condo,3.0,2.0,1640.0,2905.0,1970.0,True,98064.0,False,False,False,1,2.0,Concrete Block,Other,1284.0,98064.0,55.0,59.795121951219514,1.771341463414634,1.5
13508 Ne 21st Ct,Miami,33181,25.90046,-80.15603,Condo,3.0,3.0,1640.0,2280.0,1970.0,True,220000.0,False,False,False,1,2.0,Concrete Block,Other,4293.0,220000.0,55.0,134.14634146341464,1.3902439024390243,1.0
13511 Ne 22nd Ct,Miami,33181,25.900605,-80.154846,Condo,3.0,2.0,1640.0,2280.0,1970.0,True,220000.0,False,False,False,1,2.0,Concrete Block,Other,5058.0,220000.0,55.0,134.14634146341464,1.3902439024390243,1.5
13511 Ne 23rd Ct,Miami,33181,25.900625,-80.154108,Condo,3.0,2.0,1640.0,2280.0,1971.0,False,171228.0,False,False,False,1,2.0,Concrete Block,Other,3937.0,171228.0,54.0,104.40731707317073,1.3902439024390243,1.5
13514 Ne 21st Ct,Miami,33181,25.900629,-80.156031,Condo,3.0,3.0,1640.0,2850.0,1970.0,True,220000.0,False,False,False,1,2.0,Concrete Block,Other,4293.0,220000.0,55.0,134.14634146341464,1.7378048780487805,1.0
13509 Ne 22nd Ct,Miami,33181,25.900534,-80.154844,Condo,3.0,2.0,1640.0,2280.0,1970.0,True,196727.0,False,False,False,1,2.0,Concrete Block,Other,3552.0,196727.0,55.0,119.95548780487805,1.3902439024390243,1.5
13512 Ne 23rd Ct,Miami,33181,25.900602,-80.154529,Condo,3.0,2.0,1640.0,2280.0,1970.0,True,227500.0,False,False,False,1,2.0,Concrete Block,Other,5231.0,227500.0,55.0,138.71951219512195,1.3902439024390243,1.5
13509 Ne 20th Ct,Miami,33181,25.900504,-80.156385,Condo,3.0,3.0,1640.0,2280.0,1969.0,True,98064.0,False,False,False,1,2.0,Concrete Block,Other,1284.0,98064.0,56.0,59.795121951219514,1.3902439024390243,1.0
13509 Ne 23rd Ct,Miami,33181,25.900558,-80.154105,Condo,3.0,2.0,1640.0,2280.0,1971.0,True,98064.0,False,False,False,1,2.0,Concrete Block,Other,1284.0,98064.0,54.0,59.795121951219514,1.3902439024390243,1.5
13510 Ne 23rd Ct,Miami,33181,25.900561,-80.154515,Condo,3.0,2.0,1640.0,2280.0,1970.0,True,221120.0,False,False,False,1,2.0,Concrete Block,Other,5084.0,221120.0,55.0,134.82926829268294,1.3902439024390243,1.5
13515 Ne 21st Ct,Miami,33181,25.900646,-80.15563,Condo,3.0,3.0,1640.0,2850.0,1970.0,True,221200.0,False,False,False,1,2.0,Concrete Block,Other,5086.0,221200.0,55.0,134.8780487804878,1.7378048780487805,1.0
13515 Ne 23rd Ct,Miami,33181,25.900687,-80.154112,Condo,3.0,2.0,1640.0,2905.0,1970.0,True,217047.0,False,False,False,1,2.0,Concrete Block,Other,4020.0,217047.0,55.0,132.34573170731707,1.771341463414634,1.5
9801 Sw 99th St,Miami,33176,25.67751,-80.354555,Single Family,3.0,2.0,1692.0,11269.0,1968.0,False,661977.0,False,True,False,1,1.0,Concrete Block,Other,10837.0,661977.0,57.0,391.23936170212767,6.66016548463357,1.5
1750 N Bayshore Dr,Miami,33132,25.79227,-80.187307,Condo,2.0,2.0,1048.0,7500.0,2007.0,False,358000.0,False,False,False,1,1.0,Concrete Block,Other,6435.0,358000.0,18.0,341.60305343511453,7.156488549618321,1.0
10030 Sw 50th Ter,Miami,33165,25.720468,-80.357177,Single Family,3.0,1.0,2060.0,10200.0,1952.0,True,614953.0,False,False,False,1,1.0,Stucco,Other,11164.0,614953.0,73.0,298.5208737864078,4.951456310679611,3.0
1750 N Bayshore Dr,Miami,33132,25.79227,-80.187307,Condo,3.0,1.0,508.0,7500.0,2008.0,False,260100.0,False,False,False,1,1.0,Concrete Block,Other,4676.0,260100.0,17.0,512.007874015748,14.763779527559056,3.0
1750 N Bayshore Dr,Miami,33132,25.79227,-80.187307,Condo,2.0,2.0,1048.0,7500.0,2007.0,False,384600.0,False,False,False,1,1.0,Concrete Block,Other,6913.0,384600.0,18.0,366.98473282442745,7.156488549618321,1.0
3377 Sw 28th Ter,Miami,33133,25.738211,-80.249512,Multi-Family,6.0,4.0,2800.0,7500.0,1993.0,True,773015.0,False,False,False,2,1.0,Concrete Block,Other,14275.0,773015.0,32.0,276.07678571428573,2.6785714285714284,1.5
2545 S Bayshore Dr,Miami,33133,25.733365,-80.233492,Condo,1.0,1.0,543.0,7500.0,1964.0,False,270800.0,False,False,False,1,1.0,Concrete Block,Other,5425.0,270800.0,61.0,498.7108655616943,13.812154696132596,1.0
412 Sw 23rd Rd,Miami,33129,25.758499,-80.207133,Single Family,3.0,2.0,1734.0,6350.0,1936.0,True,205751.0,False,False,False,1,1.0,Concrete Block,Other,2931.0,205751.0,89.0,118.65686274509804,3.6620530565167244,1.5
8405 Nw 8th St,Miami,33126,25.779301,-80.333614,Condo,1.0,1.0,777.0,7500.0,1977.0,False,177800.0,False,False,False,1,1.0,Concrete Block,Other,2757.0,177800.0,48.0,228.82882882882882,9.652509652509652,1.0
1702 Sw 15th St,Miami,33145,25.758701,-80.222492,Single Family,2.0,1.0,1206.0,5600.0,1938.0,False,511381.0,False,False,False,1,1.0,Concrete Block,Other,7908.0,511381.0,87.0,424.030679933665,4.643449419568823,2.0
17011 Sw 139th Pl,Miami,33177,25.609663,-80.418458,Single Family,3.0,2.0,1504.0,4334.0,1994.0,False,422528.0,False,True,False,1,1.0,Concrete Block,Other,7089.0,422528.0,31.0,280.93617021276594,2.8816489361702127,1.5
8101 Sw 72nd Ave,Miami,33143,25.694867,-80.308282,Condo,2.0,2.0,1100.0,7500.0,1967.0,False,249000.0,False,False,False,1,1.0,Concrete Block,Other,3993.0,249000.0,58.0,226.36363636363637,6.818181818181818,1.0
8451 Nw 5th Ave,Miami,33150,25.852069,-80.203358,Condo,4.0,2.0,1410.0,7500.0,1958.0,True,181074.0,False,False,False,1,1.0,Concrete Block,Other,2387.0,181074.0,67.0,128.42127659574467,5.319148936170213,2.0
285 Nw 82nd Ter,Miami,33150,25.850408,-80.202776,Single Family,2.0,2.0,1260.0,5550.0,1961.0,True,82301.0,False,False,False,1,1.0,Concrete Block,Other,1115.0,82301.0,64.0,65.31825396825397,4.404761904761905,1.0
8150 Nw 5th Ave,Miami,33150,25.849655,-80.205479,Single Family,3.0,2.0,1290.0,10875.0,1952.0,True,92391.0,False,False,False,1,1.0,Concrete Block,Other,1603.0,92391.0,73.0,71.62093023255814,8.430232558139535,1.5
434 Nw 81st St,Miami,33150,25.848463,-80.204236,Single Family,2.0,1.0,1181.0,5250.0,1946.0,True,60683.0,False,False,False,1,1.0,Concrete Block,Other,1067.0,60683.0,79.0,51.38272650296359,4.445385266723116,2.0
257 Nw 82nd Ter,Miami,33150,25.850422,-80.202322,Single Family,2.0,1.0,810.0,5550.0,1941.0,True,56162.0,False,True,False,1,1.0,Concrete Block,Other,759.0,56162.0,84.0,69.3358024691358,6.851851851851852,2.0
8096 Nw 4th Ave,Miami,33150,25.848449,-80.203625,Single Family,1.0,1.0,1188.0,5227.0,1947.0,False,347894.0,False,False,False,2,1.0,Concrete Block,Other,5260.0,347894.0,78.0,292.8400673400673,4.39983164983165,1.0
461 Nw 84th St,Miami,33150,25.852069,-80.203358,Condo,1.0,1.0,465.0,7500.0,1958.0,True,85100.0,False,False,False,1,1.0,Concrete Block,Other,1199.0,85100.0,67.0,183.01075268817203,16.129032258064516,1.0
301 Nw 81st St,Miami,33150,25.848935,-80.202876,Single Family,4.0,1.0,1641.0,5050.0,1932.0,True,44093.0,False,False,False,1,1.0,Concrete Block,Other,895.0,44093.0,93.0,26.869591712370507,3.0773918342474103,4.0
280 Nw 82nd Ter,Miami,33150,25.849987,-80.202463,Single Family,3.0,1.0,1248.0,5500.0,1971.0,True,81073.0,False,False,False,1,1.0,Concrete Block,Other,1319.0,81073.0,54.0,64.96233974358974,4.407051282051282,3.0
260 Nw 82nd Ter,Miami,33150,25.849996,-80.202327,Single Family,3.0,1.0,1248.0,5500.0,1971.0,True,77961.0,False,False,False,1,1.0,Concrete Block,Other,1172.0,77961.0,54.0,62.46875,4.407051282051282,3.0
300 Nw 82nd St,Miami,33150,25.849237,-80.202731,Single Family,2.0,1.0,1512.0,5400.0,1951.0,True,95300.0,False,False,False,1,1.0,Concrete Block,Other,1645.0,95300.0,74.0,63.02910052910053,3.5714285714285716,2.0
445 Nw 81st St,Miami,33150,25.848889,-80.204382,Single Family,2.0,1.0,1386.0,5150.0,1954.0,True,98976.0,False,False,False,1,1.0,Concrete Block,Other,1707.0,98976.0,71.0,71.41125541125541,3.7157287157287158,2.0
410 Nw 82nd St,Miami,33150,25.849187,-80.203791,Single Family,1.0,1.0,1065.0,5500.0,1936.0,True,64516.0,False,False,False,1,1.0,Concrete Block,Other,1147.0,64516.0,89.0,60.57840375586854,5.164319248826291,1.0
430 Nw 82nd St,Miami,33150,25.849163,-80.204106,Single Family,1.0,1.0,759.0,5400.0,1938.0,True,43636.0,False,False,False,1,1.0,Concrete Block,Other,1028.0,43636.0,87.0,57.49143610013175,7.1146245059288535,1.0
367 Nw 82nd Ter,Miami,33150,25.850394,-80.203005,Single Family,2.0,2.0,1427.0,11100.0,1947.0,True,81981.0,False,False,False,1,1.0,Concrete Block,Other,949.0,81981.0,78.0,57.44989488437281,7.778556412053258,1.0
376 Nw 81st St,Miami,33150,25.848493,-80.203327,Multi-Family,2.0,1.0,897.0,5250.0,1936.0,False,417938.0,False,False,False,2,1.0,Concrete Block,Other,6646.0,417938.0,89.0,465.92865105908584,5.852842809364549,2.0
385 Nw 81st St,Miami,33150,25.848939,-80.203185,Single Family,3.0,1.0,988.0,5100.0,1971.0,True,127602.0,False,False,False,1,1.0,Concrete Block,Other,1412.0,127602.0,54.0,129.15182186234819,5.161943319838056,3.0
265 Nw 82nd St,Miami,33150,25.849686,-80.202314,Multi-Family,5.0,3.0,2002.0,6400.0,1973.0,False,480441.0,False,False,False,2,1.0,Concrete Block,Other,7105.0,480441.0,52.0,239.9805194805195,3.196803196803197,1.6666666666666667
2647 Nw 25th Ave,Miami,33142,25.800725,-80.23788,Condo,1.0,2.0,750.0,7500.0,2007.0,False,166270.0,False,False,False,1,1.0,Concrete Block,Other,2143.0,166270.0,18.0,221.69333333333333,10.0,0.5
4310 Sw 98th Ct,Miami,33165,25.727902,-80.354933,Single Family,4.0,2.0,1332.0,8250.0,1959.0,True,472962.0,False,False,False,1,1.0,Concrete Block,Other,7854.0,472962.0,66.0,355.0765765765766,6.193693693693693,2.0
3024 Sw 1st Ave,Miami,33129,25.750999,-80.210675,Single Family,2.0,1.0,1244.0,5428.0,1940.0,True,160377.0,False,False,False,1,1.0,Concrete Block,Other,2756.0,160377.0,85.0,128.92041800643088,4.363344051446945,2.0
10860 Sw 42nd St,Miami,33165,25.729056,-80.371554,Single Family,3.0,1.0,1459.0,9225.0,1956.0,False,367027.0,False,False,False,1,1.0,Concrete Block,Other,6521.0,367027.0,69.0,251.5606579849212,6.322823851953393,3.0
110 Nw 63rd Ct,Miami,33126,25.771764,-80.299554,Single Family,5.0,2.0,2664.0,12400.0,1953.0,True,681443.0,False,False,False,2,1.0,Concrete Block,Other,12915.0,681443.0,72.0,255.79692192192192,4.654654654654655,2.5
5050 Nw 7th St,Miami,33126,25.777901,-80.277524,Condo,1.0,1.0,506.0,7500.0,1973.0,False,26100.0,False,False,False,1,1.0,Concrete Block,Other,537.0,26100.0,52.0,51.58102766798419,14.82213438735178,1.0
2560 Ne 200th St,Miami,33180,25.9604,-80.150015,Single Family,3.0,2.0,1887.0,8250.0,1956.0,False,627213.0,False,False,False,1,1.0,Concrete Block,Other,14290.0,627213.0,69.0,332.38632750397454,4.372019077901431,1.5
412 Ne 39th St,Miami,33137,25.813139,-80.188391,Multi-Family,3.0,2.0,2065.0,8646.0,1926.0,False,798143.0,False,False,False,2,1.0,Concrete Block,Other,16749.0,798143.0,99.0,386.50992736077484,4.186924939467312,1.5
410 Nw 44th Ave,Miami,33126,25.776107,-80.268658,Single Family,4.0,2.0,2198.0,8400.0,1947.0,False,602738.0,False,False,False,1,1.0,Concrete Block,Other,11981.0,602738.0,78.0,274.221110100091,3.821656050955414,2.0
8475 Sw 121st St,Miami,33156,25.657932,-80.331735,Single Family,3.0,2.0,2991.0,23087.0,1982.0,True,290279.0,False,False,False,1,2.0,Concrete Block,Other,4934.0,290279.0,43.0,97.05081912403878,7.718823136074891,1.5
13019 Sw 4th St,Miami,33184,25.763639,-80.40705,Single Family,3.0,2.0,1688.0,7575.0,1980.0,True,323683.0,False,True,False,1,1.0,Concrete Block,Other,5501.0,323683.0,45.0,191.75533175355451,4.487559241706161,1.5
6420 Tamiami Canal Rd,Miami,33126,25.77446,-80.300653,Single Family,3.0,2.0,1812.0,5250.0,1949.0,False,435494.0,False,False,False,1,1.0,Concrete Block,Other,9104.0,435494.0,76.0,240.33885209713026,2.8973509933774833,1.5
848 Brickell Key Dr,Miami,33131,25.769297,-80.183749,Condo,2.0,2.5,1919.0,7500.0,2001.0,False,1456900.0,False,False,False,1,1.0,Concrete Block,Other,24791.0,1456900.0,24.0,759.1974986972382,3.908285565398645,0.8
